"";"ID";"PSID_ID";"CAT_05";"CAT_07";"CAT_09";"CAT_11";"CAT_13";"CAT_15";"CAT_17";"TA050042";"TA050043";"TA050595";"TA050631";"TA050127";"TA050769";"TA050712";"TA050715";"TA050716";"TA050678";"TA050785";"TA050809";"TA050793";"TA050777";"TA050825";"TA050817";"TA050798";"TA050394";"TA050371";"TA050091";"TA070042";"TA070043";"TA070570";"TA070602";"TA070127";"TA070740";"TA070683";"TA070686";"TA070687";"TA070649";"TA070756";"TA070777";"TA070764";"TA070748";"TA070793";"TA070785";"TA070769";"TA070368";"TA070344";"TA070091";"TA090043";"TA090044";"TA090612";"TA090655";"TA090136";"TA090799";"TA090739";"TA090742";"TA090743";"TA090705";"TA090815";"TA090836";"TA090823";"TA090807";"TA090852";"TA090844";"TA090828";"TA090385";"TA090361";"TA090100";"TA110044";"TA110045";"TA110699";"TA110743";"TA110137";"TA110915";"TA110829";"TA110832";"TA110833";"TA110793";"TA110931";"TA110952";"TA110939";"TA110923";"TA110968";"TA110960";"TA110944";"TA110462";"TA110351";"TA110101";"TA130043";"TA130044";"TA130719";"TA130763";"TA130136";"TA130948";"TA130852";"TA130855";"TA130856";"TA130813";"TA130964";"TA130982";"TA130972";"TA130956";"TA131001";"TA130993";"TA130977";"TA130482";"TA130350";"TA130100";"TA150043";"TA150044";"TA150731";"TA150776";"TA150128";"TA150970";"TA150869";"TA150872";"TA150873";"TA150826";"TA150986";"TA151007";"TA150994";"TA150978";"TA151023";"TA151015";"TA150999";"TA150491";"TA150352";"TA150092";"TA170058";"TA170059";"TA170790";"TA170416";"TA170183";"TA171827";"TA170909";"TA170912";"TA170913";"TA170866";"TA171869";"TA171885";"TA171893";"TA171861";"TA171877";"TA171840";"TA170389";"TA170176"
"1928";1928;2726030;"NA_05";"NA_07";"NA_09";"IAC_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;96;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3;4;1;0;7;100;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0
"1929";1929;2726031;"NA_05";"NA_07";"NA_09";"NA_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;96;1;0;7;30;0;0;0;0;0;0;0;0;0;0;0;6;5;0;2;2;1;5;7;6;0;0;0;0;0;0;0;0;0;0;1;0
"1930";1930;2727035;"NA_05";"IAC_07";"IAC_09";"IAC_11";"IAC_13";"IAC_15";"NA_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;2;3;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1931";1931;2727036;"NA_05";"NA_07";"IAC_09";"IAC_11";"IAC_13";"NA_15";"NA_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;1;96;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3;3;1;0;7;0;0;0;0;3;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1932";1932;2731034;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"IAC_13";"NA_15";"NA_17";7;96;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;5;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;5;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;2;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1933";1933;2731035;"NA_05";"NA_07";"IAC_09";"IAC_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;97;5;0;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;97;1;1;2;96;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;10;1;1;10;10;5;0;3;1;0;0;0;0;0;0;0;0;0;1;5;0
"1934";1934;2731036;"NA_05";"NA_07";"IAC_09";"IAC_11";"IAC_13";"IAC_15";"NA_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;96;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;1;5;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;96;5;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1935";1935;2731037;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"IAC_15";"NA_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;96;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;8;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1936";1936;2731175;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"NA_13";"NA_15";"NA_17";2;96;1;0;1;15;0;0;0;0;0;0;0;0;0;0;0;99;1;0;2;96;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;99;5;0;2;2;5;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;96;5;1;1;7;0;0;0;0;2;0;0;0;0;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1937";1937;2750032;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"IAC_15";"NA_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97;96;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1938";1938;2752032;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"NA_13";"NA_15";"NA_17";1;1;5;0;3;180;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;5;0;5;52;0;0;0;1;0;0;0;0;0;0;0;99;5;1;2;96;5;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;3;5;96;5;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1939";1939;2752033;"NA_05";"NA_07";"NA_09";"NA_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;96;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;96;3;0;1;1;0;0;0;0;0;0;0;0;0;0;5;0
"1940";1940;2753034;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"IAC_13";"NA_15";"NA_17";1;1;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;3;1;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;2;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;6;96;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;8;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1941";1941;2753035;"NA_05";"NA_07";"NA_09";"IAC_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;96;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;96;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;11;5;1;1;2;1;0;7;0;0;0;0;0;0;0;0;0;0;0;5;1
"1942";1942;2753174;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"NA_13";"NA_15";"NA_17";2;2;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;96;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;99;5;0;2;96;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1943";1943;2755032;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"NA_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0
"1944";1944;2756034;"NA_05";"NA_07";"NA_09";"IAC_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;2;5;0;1;0;5;5;5;0;0;0;0;0;0;0;5;0
"1945";1945;2756173;"NA_05";"NA_07";"IAC_09";"IAC_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;0;0;1;3;0;0;0;5;0;0;0;0;0;0;0;0;5;0;1;96;0;0;1;1;0;0;0;7;1;0;0;0;0;0;1;0;5;0;5;5;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;96;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;5;5;1;1;5;5;5;0;0;0;0;0;0;0;1;1
"1946";1946;2771035;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"NA_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;96;3;0;1;4;0;0;0;0;0;0;0;0;0;0;5;0
"1947";1947;2776031;"NA_05";"NA_07";"IAC_09";"IAC_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;0;1;1;0;0;0;5;0;0;0;0;0;0;0;0;5;0;1;1;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;3;0;1;0;0;0;0;0;0;0;0;0;0;0;5;1
"1948";1948;2776032;"NA_05";"NA_07";"NA_09";"IAC_11";"IAC_13";"NA_15";"NA_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1949";1949;2783031;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"IAC_13";"NA_15";"NA_17";1;96;1;0;7;0;0;0;0;3;0;0;0;0;0;0;0;97;5;0;3;1;1;0;7;15;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;5;5;1;30;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;5;5;1;72;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;2;5;5;3;36;0;0;0;5;0;0;0;0;0;0;0;99;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1950";1950;2786032;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"NA_13";"NA_15";"NA_17";1;1;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;99;5;1;1;1;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;8;5;2;1;96;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;8;5;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1951";1951;2786033;"NA_05";"NA_07";"NA_09";"NA_11";"IAC_13";"IAC_15";"NA_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;99;1;0;0;2;60;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1952";1952;2786034;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;1;1;0;1;5;0;0;0;0;0;0;0;0;0;0;5;0
"1953";1953;2794031;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"NA_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0
"1954";1954;2799031;"NA_05";"NA_07";"NA_09";"IAC_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;2;1;0;1;50;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;5;0;1;52;0;0;0;0;0;0;0;0;0;0;1;0;5;0;2;96;1;0;7;75;0;0;0;0;2;0;0;0;0;1;5;0
"1955";1955;2799032;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;96;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;96;3;0;1;0;5;5;5;0;0;0;0;0;0;0;5;0
"1956";1956;2800035;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"NA_13";"NA_15";"NA_17";1;1;1;0;1;5;8;8;8;0;0;0;0;0;0;0;0;0;1;0;5;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;99;5;1;6;6;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;6;96;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1957";1957;2801035;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"IAC_13";"NA_15";"NA_17";1;1;1;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;1;0;7;100;0;0;0;0;0;0;0;0;0;0;2;6;5;0;3;1;1;0;7;7;0;0;0;0;0;0;0;0;0;0;0;6;5;1;2;1;5;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;1;5;5;1;50;0;0;0;0;0;0;0;0;0;0;0;0;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1958";1958;2801179;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"NA_13";"NA_15";"NA_17";2;2;1;0;1;40;0;0;0;0;0;0;0;0;0;0;0;99;5;1;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;99;5;1;6;96;1;0;1;24;0;0;0;0;0;0;0;0;0;0;0;0;5;1;6;96;5;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1959";1959;2801180;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"NA_13";"NA_15";"NA_17";1;96;0;5;1;48;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;2;0;0;1;100;0;0;0;0;0;0;0;0;0;0;0;99;5;0;2;96;0;0;2;998;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;0;0;1;30;0;0;0;0;0;0;0;0;0;0;3;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
